year,month,day,hour,minute,second,Latitude [DD], Longitude [DD],Altitude [m]
2020,4,1,19,53,44,32.111368,34.807901,11.5
2020,4,1,19,54,14,32.111029,34.807944,10.3
2020,4,1,19,54,45,32.111353,34.808417,12.5
2020,4,1,19,55,15,32.111034,34.808361,12.8
2020,4,1,19,55,46,32.111411,34.808443,12.7
2020,4,1,19,56,16,32.111536,34.808395,13.3
2020,4,1,19,57,47,32.111087,34.80832,13.7
2020,4,1,19,58,17,32.111587,34.808535,21.3
2020,4,1,19,58,48,32.111353,34.808169,21.5
2020,4,1,19,59,18,32.111258,34.808397,23.2
2020,4,1,19,59,49,32.111392,34.808281,26.1
2020,4,1,20,0,19,32.111277,34.808387,29.4
2020,4,1,20,0,49,32.111114,34.8081,32.8
2020,4,1,20,1,20,32.11154,34.80816,35
2020,4,1,20,1,50,32.111131,34.80782,35.5
2020,4,1,20,2,20,32.111283,34.808322,35.8
2020,4,1,20,2,51,32.111429,34.808147,38.1
2020,4,1,20,3,52,32.111194,34.808296,38.7
2020,4,1,20,4,22,32.111517,34.807781,38.5
2020,4,1,20,4,52,32.1115,34.808632,37.5
2020,4,1,20,5,23,32.111208,34.808454,38.6
2020,4,1,20,6,23,32.111375,34.808257,38.3
2020,4,1,20,6,54,32.111127,34.808468,39.6
2020,4,1,20,7,24,32.111166,34.808427,40.9
2020,4,1,20,7,55,32.111416,34.808095,42.9
2020,4,1,20,8,25,32.111053,34.80794,42.4
2020,4,1,20,9,26,32.111341,34.808206,41.9
2020,4,1,20,10,26,32.111138,34.808001,44.7
2020,4,1,20,11,27,32.111265,34.808466,43.5
2020,4,1,20,11,58,32.111408,34.808372,43.8
2020,4,1,20,12,28,32.111277,34.808221,44.3
2020,4,1,20,12,58,32.111349,34.808497,47.4
2020,4,1,20,13,29,32.111006,34.807965,47.9
2020,4,1,20,13,59,32.111288,34.80837,47.7
2020,4,1,20,14,29,32.111323,34.808344,47.4
2020,4,1,20,15,0,32.111386,34.808506,47
2020,4,1,20,15,30,32.111335,34.808444,45.9
2020,4,1,20,16,1,32.111668,34.808579,45.7
2020,4,1,20,17,1,32.11111,34.808215,44.9
2020,4,1,20,17,32,32.111233,34.808305,44.1
2020,4,1,20,18,2,32.111049,34.808407,39.9
2020,4,1,20,18,32,32.111041,34.808344,42
2020,4,1,20,19,33,32.111064,34.808487,41.8
2020,4,1,20,20,4,32.11145,34.808461,42.9
2020,4,1,20,20,34,32.111044,34.808352,42.9
2020,4,1,20,21,4,32.111037,34.808059,45
2020,4,1,20,21,35,32.111049,34.808331,44.7
2020,4,1,20,22,5,32.111133,34.808342,43.5
2020,4,1,20,22,35,32.111042,34.808336,43.2
2020,4,1,20,23,6,32.110977,34.808208,44.5
2020,4,1,20,24,7,32.111263,34.808281,45.7
2020,4,1,20,24,37,32.111051,34.808398,48.8
2020,4,1,20,25,7,32.111187,34.808208,47.7
2020,4,1,20,25,38,32.111193,34.808178,48
2020,4,1,20,26,8,32.111063,34.80816,48
2020,4,1,20,26,39,32.111147,34.808181,47.2
2020,4,1,20,27,9,32.111086,34.808334,49.4
2020,4,1,20,27,39,32.11124,34.808153,49.4
2020,4,1,20,28,10,32.111154,34.808391,50.5
2020,4,1,20,28,40,32.111295,34.808228,52.6
2020,4,1,20,29,10,32.111214,34.808457,50.3
2020,4,1,20,29,41,32.111343,34.808577,51.7
2020,4,1,20,30,11,32.111303,34.808324,54.1
2020,4,1,20,30,42,32.111052,34.808195,53.4
2020,4,1,20,31,12,32.111317,34.808519,59
2020,4,1,20,31,42,32.111032,34.808241,59.1
2020,4,1,20,32,13,32.111237,34.808298,62.8
2020,4,1,20,32,43,32.111348,34.808312,60.9
2020,4,1,20,33,13,32.111416,34.808167,64.4
2020,4,1,20,33,44,32.111279,34.808435,64.1
2020,4,1,20,34,14,32.111309,34.808454,66.4
2020,4,1,20,34,45,32.111247,34.808298,68.1
2020,4,1,20,35,15,32.111404,34.808294,63.4
2020,4,1,20,35,45,32.111272,34.808302,59.9
2020,4,1,20,36,16,32.111288,34.808272,59.2
2020,4,1,20,36,46,32.111096,34.808412,59
2020,4,1,20,37,47,32.111101,34.80816,61.5
2020,4,1,20,38,17,32.111281,34.808417,59.9
2020,4,1,20,39,18,32.111198,34.80829,60.2
2020,4,1,20,39,48,32.111251,34.808351,59.9
2020,4,1,20,40,19,32.111096,34.8084,59.9
2020,4,1,20,40,49,32.111454,34.808279,58
2020,4,1,20,41,19,32.11114,34.808194,58.5
2020,4,1,20,41,50,32.11114,34.808463,58.4
2020,4,1,20,42,20,32.111381,34.808159,57.4
2020,4,1,20,42,51,32.111321,34.808344,56.5
2020,4,1,20,43,21,32.111098,34.808453,57.8
2020,4,1,20,43,51,32.110959,34.808163,58.2
2020,4,1,20,44,52,32.111445,34.80806,58.5
2020,4,1,20,46,23,32.111068,34.808506,58.1
2020,4,1,20,46,54,32.111276,34.808362,58
2020,4,1,20,47,24,32.111266,34.808379,57.1
2020,4,1,20,47,54,32.111192,34.808112,57.4
2020,4,1,20,48,25,32.111274,34.808322,56.4
2020,4,1,20,48,55,32.111449,34.808395,59.2
2020,4,1,20,49,26,32.111219,34.807973,59.4
2020,4,1,20,49,56,32.111379,34.808599,59.4
2020,4,1,20,50,26,32.111386,34.808183,61.3
2020,4,1,20,50,57,32.111471,34.808191,61.4
2020,4,1,20,51,27,32.111497,34.808713,61.1
2020,4,1,20,51,57,32.111436,34.808616,60.5
2020,4,1,20,52,28,32.111494,34.808336,60
2020,4,1,20,52,58,32.111306,34.808371,59.3
2020,4,1,20,53,29,32.111193,34.808263,58.2
2020,4,1,20,54,29,32.111555,34.808392,58.9
2020,4,1,20,55,0,32.11117,34.808132,57.8
2020,4,1,20,55,30,32.111528,34.808306,55.1
2020,4,1,20,56,1,32.111735,34.808695,55.2
2020,4,1,20,57,1,32.111061,34.808616,54.1
2020,4,1,20,57,32,32.111612,34.808195,54.6
2020,4,1,20,58,2,32.111369,34.808028,54.3
2020,4,1,20,58,32,32.111226,34.808275,55.5
2020,4,1,20,59,3,32.111161,34.808471,54.8
2020,4,1,20,59,33,32.111328,34.808318,55.4
2020,4,1,21,0,4,32.111546,34.808486,54.3
2020,4,1,21,0,34,32.111321,34.808606,52
2020,4,1,21,1,4,32.111469,34.80841,49.9
2020,4,1,21,1,35,32.111245,34.808428,49.6
2020,4,1,21,2,5,32.111268,34.80855,50.5
2020,4,1,21,2,35,32.111502,34.80831,49.5
2020,4,1,21,3,6,32.110819,34.807688,48.4
2020,4,1,21,3,36,32.110893,34.807875,48.5
2020,4,1,21,4,7,32.111018,34.807971,49.1
2020,4,1,21,4,37,32.111083,34.80771,48.8
2020,4,1,21,5,7,32.110741,34.807708,50.9
2020,4,1,21,5,38,32.110772,34.807895,50
2020,4,1,21,6,39,32.111001,34.80804,51.8
2020,4,1,21,7,9,32.110931,34.807802,52.2
2020,4,1,21,7,39,32.111194,34.807778,52.5
2020,4,1,21,8,10,32.111084,34.807698,53.7
2020,4,1,21,8,40,32.111128,34.808181,54.2
2020,4,1,21,9,41,32.111315,34.807782,54
2020,4,1,21,10,11,32.111623,34.807556,55.6
2020,4,1,21,10,42,32.111161,34.807821,55.9
2020,4,1,21,11,12,32.110802,34.80818,55.5
2020,4,1,21,11,42,32.111149,34.807728,54.9
2020,4,1,21,12,13,32.111111,34.807905,53.6
2020,4,1,21,13,14,32.110836,34.807976,53.1
2020,4,2,1,37,5,32.111197,34.807914,55.9
2020,4,2,1,38,36,32.110853,34.807541,55.6
2020,4,2,13,4,38,32.111289,34.807784,55.2
2020,4,2,13,5,8,32.111163,34.807945,56.2
2020,4,2,13,5,38,32.111613,34.808146,55.7
2020,4,2,13,6,9,32.111661,34.808421,56.3
2020,4,2,13,6,39,32.11218,34.808485,52.8
2020,4,2,13,7,10,32.111913,34.809023,50.5
2020,4,2,13,7,40,32.112626,34.808818,48.8
2020,4,2,13,8,10,32.112857,34.808808,50.2
2020,4,2,13,9,11,32.112967,34.808448,50.6
2020,4,2,13,9,42,32.112928,34.808624,49.9
2020,4,2,13,10,12,32.112796,34.808766,51.7
2020,4,2,13,10,43,32.112925,34.808668,51.5
2020,4,2,13,11,13,32.112559,34.808787,50.4
2020,4,2,13,11,43,32.112494,34.808601,51.1
2020,4,2,13,12,14,32.112113,34.808504,50.8
2020,4,2,13,12,44,32.111825,34.808309,50.3
2020,4,2,11,33,48,32.111393,34.808097,15.1
2020,4,2,18,15,33,32.110833,34.808336,14.9
2020,4,2,18,16,3,32.111377,34.808311,18.1
2020,4,2,18,19,5,32.110949,34.808661,19.7
2020,4,2,18,20,6,32.111228,34.80812,20.9
2020,4,2,18,20,36,32.11181,34.808497,19.8
2020,4,2,18,21,6,32.111318,34.808436,19
2020,4,2,18,24,8,32.111363,34.808143,18.4
2020,4,2,18,24,38,32.111306,34.808201,18.9
2020,4,2,18,28,41,32.111455,34.808477,18.6
2020,4,2,18,30,42,32.111586,34.809293,19.1
2020,4,2,18,31,42,32.1107,34.807695,18.3
2020,4,2,18,32,13,32.11237,34.807785,17.8
2020,4,2,18,33,44,32.111263,34.808126,16.1
2020,4,2,18,38,16,32.111152,34.808095,16.9
2020,4,2,18,39,17,32.112565,34.807787,16.4
2020,4,2,18,44,20,32.111371,34.808377,20.6
2020,4,2,18,44,50,32.111245,34.807978,20.8
2020,4,2,18,45,21,32.1115,34.808186,21.7
2020,4,2,18,45,51,32.111379,34.808331,20.7
2020,4,2,18,46,52,32.111382,34.808341,20.7
2020,4,2,18,49,53,32.111616,34.807851,22.3
2020,4,2,18,50,24,32.111351,34.808077,23.7
2020,4,2,18,50,54,32.110878,34.808295,24.6
2020,4,2,18,51,55,32.111193,34.808085,26
2020,4,2,18,52,25,32.111034,34.808439,28
2020,4,2,18,52,55,32.111393,34.808346,29.1
2020,4,2,18,53,56,32.111132,34.808226,29.9
2020,4,2,18,55,57,32.111236,34.808227,30.5
2020,4,2,18,56,57,32.111224,34.808184,33.3
2020,4,2,18,57,28,32.111526,34.808297,32.8
2020,4,2,18,57,58,32.11115,34.807828,31.4
2020,4,2,19,0,30,32.110556,34.808294,32.2
2020,4,2,19,1,0,32.111238,34.808297,32.2
2020,4,2,19,4,2,32.111537,34.808003,33.5
2020,4,2,19,5,33,32.111197,34.808081,32.7
2020,4,2,19,6,3,32.111205,34.808182,34.2
2020,4,2,19,7,34,32.111445,34.808612,34.3
2020,4,2,19,8,4,32.111382,34.808265,35.5
2020,4,2,19,8,34,32.111967,34.808518,35
2020,4,2,19,9,35,32.111231,34.808603,34.2
2020,4,2,19,10,36,32.111389,34.808291,35.8
2020,4,2,19,14,8,32.111325,34.808359,34.3
2020,4,2,19,15,8,32.111455,34.80831,34.8
2020,4,2,19,16,39,32.111168,34.808279,34
2020,4,2,19,18,10,32.111421,34.808645,32.7
2020,4,2,19,19,41,32.111264,34.808107,32.5
2020,4,2,19,20,11,32.111561,34.808583,34.6
2020,4,2,19,22,13,32.111146,34.808219,36.5
2020,4,2,19,27,16,32.111335,34.808252,35.3
2020,4,2,19,28,16,32.11134,34.808616,35.9
2020,4,2,19,29,47,32.111448,34.808614,34.8
2020,4,2,19,30,48,32.111084,34.80798,34.8
2020,4,2,19,32,49,32.111443,34.808442,38.4
2020,4,2,19,33,19,32.111348,34.808394,39.9
2020,4,2,19,34,20,32.111242,34.808332,43.5
2020,4,2,19,34,50,32.110835,34.807846,44.8
2020,4,2,19,35,51,32.111533,34.808276,45.1
2020,4,2,19,36,21,32.11136,34.808137,44.3
2020,4,2,19,36,51,32.111337,34.80826,44.5
2020,4,2,19,37,22,32.110958,34.808253,43.8
2020,4,2,19,37,52,32.11132,34.808421,43.1
2020,4,2,19,38,22,32.111283,34.808175,45.4
2020,4,2,19,39,23,32.111206,34.808517,45.6
2020,4,2,19,39,53,32.111413,34.808156,45.6
2020,4,2,19,40,23,32.111256,34.808411,46.1
2020,4,2,19,40,54,32.111201,34.808063,47.9
2020,4,2,19,41,24,32.111028,34.807895,47.5
2020,4,2,19,43,55,32.110857,34.8076,46.3
2020,4,2,19,44,26,32.111678,34.808885,46.6
2020,4,2,19,44,56,32.111682,34.808854,47.2
2020,4,2,19,45,57,32.113529,34.808984,48.1
2020,4,2,19,46,27,32.114442,34.808326,48.8
2020,4,2,19,46,57,32.11538,34.809314,48.8
2020,4,2,19,47,28,32.114412,34.809562,49.5
2020,4,2,19,48,28,32.111547,34.808482,49.3
2020,4,2,19,49,29,32.111239,34.808058,49.3
2020,4,2,19,51,30,32.111048,34.807703,49.6
2020,4,2,19,52,0,32.111197,34.808347,49.5
2020,4,2,19,56,33,32.111417,34.808206,49.9
2020,4,2,19,57,4,32.111517,34.808528,49.1
2020,4,2,19,59,35,32.111559,34.808465,49.4
2020,4,2,20,1,36,32.111436,34.808279,50.1
2020,4,2,20,2,37,32.111567,34.808496,51
2020,4,2,20,3,7,32.111242,34.807845,53.2
2020,4,2,20,3,37,32.111167,34.807979,53.7
2020,4,2,20,6,9,32.11091,34.807897,53.5
2020,4,3,17,47,10,32.112035,34.807956,51.9
2020,4,3,17,48,41,32.111376,34.809049,50.8
2020,4,3,17,49,11,32.111409,34.808687,49.1
2020,4,3,17,49,42,32.111447,34.808196,49
2020,4,3,17,50,42,32.11125,34.808079,49.4
2020,4,3,17,52,14,32.111326,34.808321,50.7
2020,4,3,17,52,44,32.111135,34.80833,51
2020,4,3,17,53,14,32.110983,34.808271,50.6
2020,4,3,17,53,45,32.110885,34.808223,50.9
2020,4,3,17,54,15,32.111146,34.808246,49.6
2020,4,3,17,54,45,32.111178,34.80832,50.2
2020,4,3,17,55,16,32.111033,34.808258,49.7
2020,4,3,17,55,46,32.110994,34.807834,50.9
2020,4,3,17,56,47,32.111372,34.808483,50.5
2020,4,3,17,57,48,32.111291,34.808117,47.9
2020,4,3,18,0,19,32.111499,34.808224,47.9
2020,4,3,18,0,50,32.111142,34.808533,47.1
2020,4,3,18,1,20,32.11115,34.808314,49.1
2020,4,3,18,1,51,32.111391,34.808254,49.3
2020,4,3,18,2,21,32.111215,34.808315,50.9
2020,4,3,18,2,51,32.111286,34.808301,50.5
2020,4,3,18,3,22,32.111087,34.808012,48.6
2020,4,3,18,3,52,32.111198,34.808577,47.9
2020,4,3,18,4,22,32.11124,34.808293,48.2
2020,4,3,18,4,53,32.111351,34.808603,48.6
2020,4,3,18,5,23,32.111376,34.808105,48.7
2020,4,3,18,6,54,32.111305,34.807804,48.3
2020,4,3,18,7,25,32.111293,34.807963,46.6
2020,4,3,18,7,55,32.111639,34.808629,48.1
2020,4,3,18,8,25,32.111868,34.808864,49.2
2020,4,3,18,8,56,32.111767,34.808833,49.6
2020,4,3,18,9,26,32.111495,34.808661,48.9
2020,4,3,18,9,56,32.111907,34.808727,47.1
2020,4,3,18,10,27,32.111765,34.808715,47.2
2020,4,3,18,13,29,32.111279,34.808565,47.7
2020,4,3,18,13,59,32.111502,34.808474,46.4
2020,4,3,18,14,30,32.111372,34.808367,45.8
2020,4,3,18,15,0,32.111374,34.808276,44.9
2020,4,3,18,15,30,32.11116,34.808361,44.9
2020,4,3,18,16,31,32.111265,34.808123,43.2
2020,4,3,18,17,2,32.11154,34.808454,43.5
2020,4,3,18,17,32,32.111222,34.808193,42.1
2020,4,3,18,19,3,32.111441,34.808546,41.2
2020,4,3,18,19,33,32.111162,34.808375,43
2020,4,3,18,20,4,32.111025,34.808326,42.5
2020,4,3,18,20,34,32.111121,34.808308,41.1
2020,4,3,18,21,5,32.111056,34.808604,39.6
2020,4,3,18,21,35,32.111301,34.808419,40.3
2020,4,3,18,22,5,32.111513,34.808836,42.9
2020,4,3,18,22,36,32.111352,34.808399,43
2020,4,3,18,23,6,32.111625,34.808354,40.9
2020,4,3,18,23,36,32.111508,34.808596,41.6
2020,4,3,18,24,7,32.112596,34.807478,41.1
2020,4,3,18,24,37,32.112953,34.809132,43.3
2020,4,3,18,25,7,32.11307,34.809175,42.2
2020,4,3,18,25,38,32.11252,34.808606,43.3
2020,4,3,18,26,8,32.112066,34.808689,44
2020,4,3,18,26,39,32.111884,34.809233,44.4
2020,4,3,18,27,9,32.111518,34.8089,44.6
2020,4,3,18,27,39,32.111568,34.808897,44.3
2020,4,3,18,28,10,32.111798,34.808502,43.4
2020,4,3,18,30,42,32.111494,34.808218,43.3
2020,4,3,18,31,12,32.111551,34.80821,43.1
2020,4,3,18,34,44,32.112046,34.808181,42.2
2020,4,3,18,35,15,32.112181,34.808961,42.3
2020,4,3,18,35,45,32.112502,34.808957,42.9
2020,4,3,18,36,16,32.111819,34.80839,42.4
2020,4,3,18,36,46,32.110859,34.808,41.3
2020,4,3,18,37,16,32.110851,34.807733,41.1
2020,4,3,18,37,47,32.111004,34.8082,41.8
2020,4,3,18,38,17,32.110919,34.808182,40.8
2020,4,3,18,38,47,32.111064,34.807707,38.4
2020,4,3,18,39,48,32.111435,34.807713,38.5
2020,4,3,18,40,19,32.110596,34.808085,40.3
2020,4,3,18,40,49,32.111,34.80752,42.1
2020,4,4,17,4,57,32.111651,34.808372,42.8
2020,4,4,17,5,58,32.111406,34.808156,42.3
2020,4,4,17,6,28,32.111174,34.808201,42.6
2020,4,4,17,6,59,32.111133,34.808321,41.5
2020,4,4,17,7,29,32.111273,34.808256,45
2020,4,4,17,7,59,32.111264,34.80795,45.4
2020,4,4,17,8,30,32.111407,34.808069,48.3
2020,4,4,17,9,0,32.111126,34.80839,48.1
2020,4,4,17,9,31,32.111367,34.808304,47.1
2020,4,4,17,10,1,32.111315,34.80818,47.7
2020,4,4,17,10,32,32.110938,34.807955,47
2020,4,4,17,11,2,32.111538,34.808442,47.3
2020,4,4,17,11,32,32.111228,34.808067,48
2020,4,4,17,12,3,32.111403,34.80839,48.1
2020,4,4,17,12,33,32.111296,34.808309,48.2
2020,4,4,17,13,4,32.111338,34.808474,49.7
2020,4,4,17,13,34,32.11137,34.808432,48.6
2020,4,4,17,14,5,32.111119,34.808258,48.8
2020,4,4,17,14,35,32.111068,34.808218,49.5
2020,4,4,17,15,5,32.111277,34.808515,49.6
2020,4,4,17,16,6,32.111321,34.808136,49.2
2020,4,4,17,16,37,32.111211,34.807867,49.9
2020,4,4,17,17,7,32.111093,34.808273,48.3
2020,4,4,17,18,8,32.111305,34.808182,47.7
2020,4,4,17,18,38,32.111233,34.808163,47.6
2020,4,4,17,19,9,32.111218,34.808135,47
2020,4,4,17,20,10,32.111293,34.80824,47.6
2020,4,4,17,20,40,32.111227,34.808164,47.2
2020,4,4,17,21,11,32.111102,34.808149,47.2
2020,4,4,17,21,41,32.111323,34.808236,47.5
2020,4,4,17,22,12,32.111137,34.808068,47.6
2020,4,4,17,22,42,32.11128,34.808452,47.2
2020,4,4,17,23,12,32.111432,34.808237,47.3
2020,4,4,17,23,43,32.111317,34.808436,46.3
2020,4,4,17,24,13,32.111193,34.808229,48.7
2020,4,4,17,25,14,32.110906,34.808283,47.8
2020,4,4,17,25,45,32.111309,34.808193,47.9
2020,4,4,17,26,45,32.111256,34.808274,46.8
2020,4,4,17,27,16,32.111288,34.807905,47.6
2020,4,4,17,27,46,32.111348,34.807968,47
2020,4,4,17,28,17,32.111174,34.808132,44.9
2020,4,4,17,28,47,32.111319,34.808189,43.3
2020,4,4,17,29,18,32.111236,34.808314,44
2020,4,4,17,30,18,32.111247,34.807912,45.5
2020,4,4,17,30,49,32.111549,34.808379,45.1
2020,4,4,17,31,19,32.111168,34.808393,44.8
2020,4,4,17,31,50,32.111207,34.808329,45.6
2020,4,4,17,33,21,32.11137,34.808248,46.1
2020,4,4,17,34,52,32.111327,34.808107,47.6
2020,4,4,17,35,23,32.111363,34.808248,47.2
2020,4,4,17,35,53,32.111086,34.808353,46
2020,4,4,17,36,54,32.111377,34.808388,45.6
2020,4,4,17,37,25,32.111391,34.808239,44.6
2020,4,4,17,37,55,32.111482,34.80834,43.3
2020,4,4,17,38,25,32.111451,34.808002,43.1
2020,4,4,17,38,56,32.11132,34.808252,44.4
2020,4,4,17,39,26,32.111469,34.808356,42.9
2020,4,4,17,39,57,32.1113,34.808243,41.3
2020,4,4,17,40,58,32.111397,34.808405,41.3
2020,4,4,17,41,28,32.111299,34.808385,42.1
2020,4,4,17,41,58,32.111331,34.8084,43
2020,4,4,17,42,29,32.111392,34.808065,44.1
2020,4,4,17,42,59,32.111137,34.808331,44.9
2020,4,4,17,43,30,32.111132,34.808019,44.3
2020,4,4,17,44,0,32.111318,34.808104,45.9
2020,4,4,17,44,31,32.111278,34.808076,46.8
2020,4,4,17,45,1,32.111265,34.808339,46.5
2020,4,4,17,45,32,32.111099,34.808397,46.5
2020,4,4,17,46,2,32.11104,34.808415,46.3
2020,4,4,17,46,32,32.111201,34.808146,47.6
2020,4,4,17,47,3,32.111226,34.808087,49.7
2020,4,4,17,47,33,32.11113,34.80836,48.1
2020,4,4,17,48,4,32.111261,34.808248,48.5
2020,4,4,17,48,34,32.111092,34.808284,50.7
2020,4,4,17,49,5,32.111231,34.808347,50.6
2020,4,4,17,49,35,32.110991,34.80835,52.8
2020,4,4,17,50,5,32.111121,34.808348,51.7
2020,4,4,17,50,36,32.111144,34.808355,52.8
2020,4,4,17,51,6,32.111222,34.808323,51.8
2020,4,4,17,51,37,32.111041,34.808481,51.1
2020,4,4,17,52,7,32.111356,34.808455,51.6
2020,4,4,17,52,38,32.110858,34.808247,51
2020,4,4,17,53,8,32.111199,34.808323,52.4
2020,4,4,17,53,39,32.111116,34.808346,51.7
2020,4,4,17,54,9,32.111266,34.808349,52.7
2020,4,4,17,54,39,32.111284,34.808235,51.8
2020,4,4,17,55,10,32.111561,34.808266,50.8
2020,4,4,17,55,40,32.111142,34.807968,51.8
2020,4,4,17,56,11,32.111313,34.808405,50.1
2020,4,4,17,56,41,32.111211,34.808176,49.9
2020,4,4,17,57,12,32.111021,34.808684,48.7
2020,4,4,17,57,42,32.111088,34.808359,48.7
2020,4,4,17,58,12,32.111125,34.808347,48.1
2020,4,4,17,58,43,32.111328,34.8082,49.1
2020,4,4,17,59,13,32.111371,34.8083,48.9
2020,4,4,17,59,44,32.111214,34.807953,47.7
2020,4,4,18,0,14,32.111401,34.80814,47.4
2020,4,4,18,0,45,32.111242,34.808383,47.3
2020,4,4,18,1,15,32.111117,34.808315,47.8
2020,4,4,18,1,46,32.111275,34.808321,48.8
2020,4,4,18,2,16,32.11124,34.808242,49.2
2020,4,4,18,2,46,32.11132,34.808158,48.7
2020,4,4,18,3,17,32.111241,34.808236,48.2
2020,4,4,18,3,47,32.11131,34.808199,51.2
2020,4,4,18,4,18,32.111292,34.808292,51.2
2020,4,4,18,4,48,32.111362,34.808157,57
2020,4,4,18,5,19,32.111192,34.808344,58.7
2020,4,4,18,5,49,32.111263,34.80825,56.6
2020,4,4,18,6,19,32.111236,34.808155,56.3
2020,4,4,18,6,50,32.111311,34.807992,55.1
2020,4,4,18,7,20,32.111396,34.808169,58.5
2020,4,4,18,7,51,32.111247,34.808291,58.7
2020,4,4,18,8,52,32.111279,34.80838,57.3
2020,4,4,18,9,22,32.111115,34.808412,56.5
2020,4,4,18,9,52,32.111147,34.808206,56
2020,4,4,18,10,23,32.111199,34.808166,56.5
2020,4,4,18,10,53,32.111243,34.808241,57.5
2020,4,4,18,11,24,32.111167,34.808287,58
2020,4,4,18,11,54,32.111178,34.808326,59.2
2020,4,4,18,12,25,32.111188,34.808327,56.5
2020,4,4,18,12,55,32.111278,34.808271,55.6
2020,4,4,18,13,26,32.111307,34.808428,57.1
2020,4,4,18,13,56,32.111403,34.808155,57.2
2020,4,4,18,14,57,32.110505,34.80854,56.4
2020,4,4,18,15,27,32.111042,34.808261,59.1
2020,4,4,18,15,58,32.111192,34.808316,59.3
2020,4,4,18,16,28,32.111433,34.808155,60.4
2020,4,4,18,16,59,32.111289,34.808281,59.6
2020,4,4,18,17,29,32.111238,34.808751,59.3
2020,4,4,18,18,0,32.111202,34.808411,60.5
2020,4,4,18,18,30,32.111001,34.808642,59.7
2020,4,4,18,19,0,32.111023,34.808622,59.6
2020,4,4,18,19,31,32.111115,34.808364,58
2020,4,4,18,20,1,32.111377,34.808434,57.9
2020,4,4,18,20,32,32.111198,34.808315,57
2020,4,4,18,21,2,32.111313,34.808254,56.4
2020,4,4,18,21,33,32.111465,34.808259,57.5
2020,4,4,18,22,3,32.111325,34.80825,57.1
2020,4,4,18,22,33,32.111237,34.808328,59.8
2020,4,4,18,23,4,32.111211,34.808178,58.1
2020,4,4,18,23,34,32.111427,34.808045,59.1
2020,4,4,18,24,5,32.11108,34.808187,59.9
2020,4,4,18,24,35,32.111219,34.80843,58.6
2020,4,4,18,25,6,32.111329,34.808494,58.3
2020,4,4,18,25,36,32.111292,34.808184,60.1
2020,4,4,18,26,7,32.111221,34.808511,63.4
2020,4,4,18,26,37,32.111111,34.808158,59
2020,4,4,18,27,38,32.111531,34.808361,59.7
2020,4,4,18,28,8,32.111391,34.808384,59.2
2020,4,4,18,28,39,32.111146,34.808375,58.9
2020,4,4,18,29,9,32.111295,34.808292,56.8
2020,4,4,18,29,40,32.111385,34.808384,56
2020,4,4,18,30,10,32.111053,34.808339,55.9
2020,4,4,18,30,40,32.11117,34.808215,53.4
2020,4,4,18,31,11,32.111402,34.808288,53.9
2020,4,4,18,32,42,32.111325,34.808113,53.7
2020,4,4,18,33,13,32.111235,34.808498,51.9
2020,4,4,18,33,43,32.111114,34.808556,56.6
2020,4,4,18,34,14,32.111181,34.808102,56.9
2020,4,4,18,34,44,32.111382,34.808188,56.9
2020,4,4,18,35,14,32.111183,34.808266,55.5
2020,4,4,18,35,45,32.111184,34.808281,57.2
2020,4,4,18,36,15,32.111346,34.808301,55.6
2020,4,4,18,36,46,32.111374,34.808484,55
2020,4,4,18,37,16,32.111241,34.80841,53
2020,4,4,18,37,47,32.111138,34.808138,53.5
2020,4,4,18,38,17,32.111273,34.808129,53.9
2020,4,4,18,38,48,32.11119,34.808459,52.3
2020,4,4,18,39,18,32.111245,34.808162,52.7
2020,4,4,18,39,48,32.111257,34.808231,51
2020,4,4,18,40,19,32.111108,34.808353,53
2020,4,4,18,40,49,32.111225,34.808319,56.1
2020,4,4,18,41,20,32.111459,34.808213,55.4
2020,4,4,18,41,50,32.111365,34.808215,54.2
2020,4,4,18,42,21,32.111284,34.808289,55.4
2020,4,4,18,42,51,32.11129,34.80827,56.5
2020,4,4,18,43,21,32.11125,34.808274,57.1
2020,4,4,18,43,52,32.111224,34.808193,55.6
2020,4,4,18,44,22,32.111247,34.808201,56.3
2020,4,4,18,44,53,32.111224,34.808145,56.5
2020,4,4,18,45,23,32.111171,34.808405,56.2
2020,4,4,18,45,54,32.111338,34.808228,55
2020,4,4,18,46,24,32.111399,34.808134,56.2
2020,4,4,18,46,55,32.11124,34.808327,56.5
2020,4,4,18,47,25,32.111371,34.808182,53.8
2020,4,4,18,47,55,32.111228,34.808302,55.6
2020,4,4,18,48,26,32.111174,34.807683,55.1
2020,4,4,18,48,56,32.110862,34.807978,57.8
2020,4,4,18,49,27,32.111223,34.807183,59.3
2020,4,4,18,49,57,32.111094,34.807999,59.2
2020,4,4,18,50,28,32.110959,34.807383,63.3
2020,4,5,13,3,19,32.111181,34.807614,63.5
2020,4,5,13,3,50,32.111065,34.807755,62.6
2020,4,5,13,4,51,32.111122,34.80769,63
2020,4,5,13,5,52,32.111019,34.807371,62.5
2020,4,5,13,6,22,32.111311,34.807962,64.7
2020,4,5,13,6,52,32.111352,34.807908,64.2
2020,4,5,11,41,53,32.111249,34.808152,1.7
2020,4,5,18,32,44,32.110623,34.808034,2.9
2020,4,5,18,33,44,32.111427,34.808518,10.2
2020,4,5,18,34,15,32.11119,34.808255,11.6
2020,4,5,18,34,45,32.111441,34.808237,13.9
